job_key,source,url,title,title_clean,company,seniority,location_primary,work_arrangement,salary_raw,salary_min_vnd,salary_max_vnd,salary_mid_vnd,salary_currency,salary_disclosed,n_skills,posted_raw,first_seen_at,last_seen_at,skills,locations
careerlink:3599796,careerlink,https://www.careerlink.vn/tim-viec-lam/it-manager-truong-phong-it/3599796,IT Manager - Trưởng Phòng IT,IT Manager - Trưởng Phòng IT,APU EDUCATIONAL DEVELOPMENT GROUP,Manager,Đà Nẵng,,Cạnh tranh,,,,,False,0,2026-09-07T09:19:09+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Đà Nẵng
careerlink:3601348,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-support/3601348,Nhân Viên IT Support,Nhân Viên IT Support,Công Ty Cổ Phần Tập Đoàn Omi (OmiGroup),Nhân viên,Hà Nội,,Thương lượng,,,,,False,0,2026-09-02T09:42:09+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3598208,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-an-giang/3598208,Nhân Viên IT (An Giang),Nhân Viên IT,CÔNG TY CỔ PHẦN NÔNG NGHIỆP TRƯỜNG HẢI,Nhân viên,An Giang,,Thương lượng,,,,,False,0,2026-09-07T08:27:47+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,An Giang
careerlink:3593973,careerlink,https://www.careerlink.vn/tim-viec-lam/tro-ly-ky-thuat-dinh-duong-cay-an-trai/3593973,Trợ Lý Kỹ Thuật Dinh Dưỡng Cây Ăn Trái,Trợ Lý Kỹ Thuật Dinh Dưỡng Cây Ăn Trái,CÔNG TY CỔ PHẦN NÔNG NGHIỆP TRƯỜNG HẢI,Không rõ,Gia Lai,,Thương lượng,,,,,False,0,2026-08-11T04:36:08+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Gia Lai
careerlink:3616066,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-tai-quan-3-264-nguyen-thi-minh-khai/3616066,Kỹ Thuật Viên Tại Quận 3 - 264 Nguyễn Thị Minh Khai,Kỹ Thuật Viên Tại Quận 3 - 264 Nguyễn Thị Minh Khai,Công Ty CP TM-DV Phong Vũ,Nhân viên,Hồ Chí Minh,,8 triệu - 12 triệu,8000000.0,12000000.0,10000000.0,VND,True,0,2026-09-08T01:18:22+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3616651,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-quan-he-khach-hang-account-manager-thai-nguyen/3616651,Chuyên Viên Quan Hệ Khách Hàng - Account Manager (Thái Nguyên),Chuyên Viên Quan Hệ Khách Hàng - Account Manager,Công Ty Cổ Phần Giải Pháp Thanh Toán Việt Nam (VNPAY),Manager,Thái Nguyên,,Thương lượng,,,,,False,0,2026-09-08T03:22:01+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Thái Nguyên
careerlink:3586947,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-xu-ly-khieu-nai/3586947,Nhân Viên Xử Lý Khiếu Nại,Nhân Viên Xử Lý Khiếu Nại,Công Ty TNHH MTV Chuyển Phát Nhanh Thuận Phong - CN TP.HCM,Nhân viên,Hồ Chí Minh,,8 triệu - 12 triệu,8000000.0,12000000.0,10000000.0,VND,True,0,2026-09-08T03:48:40+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3592174,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-su-phan-mem-software-engineer-sw-team/3592174,Kỹ Sư Phần Mềm - SOFTWARE ENGINEER (SW Team),Kỹ Sư Phần Mềm - SOFTWARE ENGINEER,Công ty TNHH Cresyn Hà Nội,Không rõ,Bắc Ninh,,"400 USD - 1,000 USD",10160000.0,25400000.0,17780000.0,USD,True,0,2026-09-07T17:17:51+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Bắc Ninh
careerlink:3592194,careerlink,https://www.careerlink.vn/tim-viec-lam/it-helpdesk/3592194,IT Helpdesk,IT Helpdesk,CÔNG TY TNHH VẬN TẢI VIỆT NHẬT,Nhân viên,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-08T08:56:09+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3597446,careerlink,https://www.careerlink.vn/tim-viec-lam/quan-ly-cong-nghe-thong-tin/3597446,Quản Lý Công Nghệ Thông Tin,Quản Lý Công Nghệ Thông Tin,Flamingo Holdings Group,Manager,Vĩnh Phúc,,Thương lượng,,,,,False,0,2026-08-14T15:58:17+00:00,2026-09-08T06:38:14+00:00,2026-09-08T07:00:48+00:00,,"Vĩnh Phúc, Nghệ An"
careerlink:3593474,careerlink,https://www.careerlink.vn/tim-viec-lam/it-business-analyst/3593474,IT Business Analyst,IT Business Analyst,Công Ty Cổ Phần Dược Phẩm FPT Long Châu,Nhân viên,Hồ Chí Minh,,Cạnh tranh,,,,,False,0,2026-09-09T03:19:25+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3593933,careerlink,https://www.careerlink.vn/tim-viec-lam/truong-phong-thu-y-phong-dich-be-bo-thit-gia-lai/3593933,Trưởng Phòng Thú Y Phòng Dịch Bê & Bò Thịt (Gia Lai),Trưởng Phòng Thú Y Phòng Dịch Bê & Bò Thịt,CÔNG TY CỔ PHẦN NÔNG NGHIỆP TRƯỜNG HẢI,Manager,Gia Lai,,Thương lượng,,,,,False,0,2026-08-19T05:30:24+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Gia Lai
careerlink:3594291,careerlink,https://www.careerlink.vn/tim-viec-lam/it-nhan-vien-mang-it/3594291,IT- NHÂN VIÊN MẠNG IT,IT- NHÂN VIÊN MẠNG IT,Công ty TNHH Elentec Việt Nam,Nhân viên,Hà Nội,,Thương lượng,,,,,False,0,2026-09-08T07:07:44+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3616068,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-kho-tai-quan-3-264-nguyen-thi-minh-khai/3616068,Nhân Viên Kho tại Quận 3 - 264 Nguyễn Thị Minh Khai,Nhân Viên Kho tại Quận 3 - 264 Nguyễn Thị Minh Khai,Công Ty CP TM-DV Phong Vũ,Nhân viên,Hồ Chí Minh,,7 triệu - 10 triệu,7000000.0,10000000.0,8500000.0,VND,True,0,2026-09-08T01:17:58+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3593959,careerlink,https://www.careerlink.vn/tim-viec-lam/tro-ly-ky-thuat-chuoi-dua-sau-rieng-xoai-buoi-gia-lai/3593959,"Trợ Lý Kỹ Thuật (Chuối, Dứa, Sầu riêng, Xoài, Bưởi) - Gia Lai",Trợ Lý Kỹ Thuật - Gia Lai,CÔNG TY CỔ PHẦN NÔNG NGHIỆP TRƯỜNG HẢI,Nhân viên,Gia Lai,,Thương lượng,,,,,False,0,2026-08-11T04:36:28+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Gia Lai
careerlink:3616071,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-tai-phan-dang-luu-binh-thanh/3616071,Kỹ Thuật Viên Tại Phan Đăng Lưu - Bình Thạnh,Kỹ Thuật Viên Tại Phan Đăng Lưu - Bình Thạnh,Công Ty CP TM-DV Phong Vũ,Nhân viên,Hồ Chí Minh,,8 triệu - 12 triệu,8000000.0,12000000.0,10000000.0,VND,True,0,2026-09-08T01:17:22+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3605994,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-phu-nhuan-ho-chi-minh/3605994,"Nhân Viên IT - Phú Nhuận, Hồ Chí Minh","Nhân Viên IT - Phú Nhuận, Hồ Chí Minh",Công Ty CP SAVISTA,Nhân viên,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-09T06:35:03+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3609631,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-su-trien-khai-ha-tang-mang/3609631,Kỹ Sư Triển Khai Hạ Tầng Mạng,Kỹ Sư Triển Khai Hạ Tầng Mạng,Công Ty Cổ Phần Tập Đoàn Vinatech Việt Nam,Nhân viên,Hồ Chí Minh,,13 triệu - 16 triệu,13000000.0,16000000.0,14500000.0,VND,True,0,2026-09-01T10:34:18+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3613515,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-mang-luoi-tong-hop-7s-giam-sat-buu-cuc/3613515,Nhân viên Mạng lưới tổng hợp 7S (Giám sát bưu cục),Nhân viên Mạng lưới tổng hợp 7S,Công Ty TNHH MTV Chuyển Phát Nhanh Thuận Phong - CN TP.HCM,Nhân viên,Hồ Chí Minh,,9 triệu - 12 triệu,9000000.0,12000000.0,10500000.0,VND,True,0,2026-09-04T07:16:15+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3611380,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-tai-go-vap/3611380,Kỹ Thuật Viên Tại Gò Vấp,Kỹ Thuật Viên Tại Gò Vấp,Công Ty CP TM-DV Phong Vũ,Nhân viên,Hồ Chí Minh,,8 triệu - 12 triệu,8000000.0,12000000.0,10000000.0,VND,True,0,2026-09-07T06:05:30+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3610006,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-van-hanh-san-thuong-mai-dien-tu/3610006,Nhân Viên Vận Hành Sàn Thương Mại Điện Tử,Nhân Viên Vận Hành Sàn Thương Mại Điện Tử,Công Ty CP XNK Hóa Chất & Thiết Bị Kim Ngưu,Nhân viên,Hà Nội,,8 triệu - 12 triệu,8000000.0,12000000.0,10000000.0,VND,True,0,2026-08-28T02:57:20+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3605329,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-tai-trung-tam-bao-hanh-mien-bac/3605329,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Bắc,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Bắc,Công Ty CP TM-DV Phong Vũ,Nhân viên,Hà Nội,,8 triệu - 11 triệu,8000000.0,11000000.0,9500000.0,VND,True,0,2026-08-24T05:37:06+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3604708,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-tai-trung-tam-bao-hanh-mien-nam/3604708,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Nam,Kỹ Thuật Viên Tại Trung Tâm Bảo Hành Miền Nam,Công Ty CP TM-DV Phong Vũ,Nhân viên,Hồ Chí Minh,,8 triệu - 12 triệu,8000000.0,12000000.0,10000000.0,VND,True,0,2026-08-27T13:11:29+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3603504,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-hanh-chinh/3603504,Nhân Viên IT Hành Chính,Nhân Viên IT Hành Chính,Công Ty TNHH Xe Buýt Daewoo Việt Nam,Nhân viên,Vĩnh Phúc,,Thương lượng,,,,,False,0,2026-09-08T03:35:16+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,"Vĩnh Phúc, Nghệ An"
careerlink:3602464,careerlink,https://www.careerlink.vn/tim-viec-lam/giang-vien-nghien-cuu-vien-nganh-cong-nghe-thong-tin-he-dao-tao-chuan-quoc-te/3602464,Giảng Viên/Nghiên Cứu Viên Ngành Công Nghệ Thông Tin - Hệ Đào Tạo Chuẩn Quốc Tế,Giảng Viên/Nghiên Cứu Viên Ngành Công Nghệ Thông Tin - Hệ Đào Tạo Chuẩn Quốc Tế,Trường Đại Học Công Nghệ Thành Phố Hồ Chí Minh,Nhân viên,Hồ Chí Minh,,Trên 15 triệu,15000000.0,,15000000.0,VND,True,0,2026-08-20T02:57:56+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3601663,careerlink,https://www.careerlink.vn/tim-viec-lam/project-assistant-tro-ly-du-an-cong-nghe-thong-tin/3601663,Project Assistant (Trợ Lý Dự Án Công Nghệ Thông Tin),Project Assistant,SV TECHNOLOGIES JSC,Nhân viên,Hà Nội,,Thương lượng,,,,,False,0,2026-08-19T07:54:41+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3601756,careerlink,https://www.careerlink.vn/tim-viec-lam/data-engineer-ky-su-data/3601756,Data Engineer (Kỹ Sư Data),Data Engineer,SV TECHNOLOGIES JSC,Không rõ,Hà Nội,,Thương lượng,,,,,False,0,2026-09-07T03:55:40+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3601750,careerlink,https://www.careerlink.vn/tim-viec-lam/system-engineer-trainee-internship/3601750,System Engineer Trainee/Internship,System Engineer Trainee/Internship,SV TECHNOLOGIES JSC,Intern,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-07T07:24:21+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3601741,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-su-he-thong-dien-nhe-elv-thuc-tap-sinh-trainee/3601741,Kỹ Sư Hệ Thống Điện Nhẹ ELV (Thực Tập Sinh/Trainee),Kỹ Sư Hệ Thống Điện Nhẹ ELV,SV TECHNOLOGIES JSC,Intern,Hồ Chí Minh,,3 triệu - 5 triệu,3000000.0,5000000.0,4000000.0,VND,True,0,2026-09-05T13:51:39+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3596471,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-business-analyst-ba/3596471,Chuyên Viên Phân Tích Nghiệp Vụ (Business Analyst - BA),Chuyên Viên Phân Tích Nghiệp Vụ,Công Ty TNHH X.E Việt Nam,Nhân viên,Hà Nội,,15 triệu - 30 triệu,15000000.0,30000000.0,22500000.0,VND,True,0,2026-09-04T12:07:04+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3596953,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-kho-tai-kho-tong-da-nang/3596953,Nhân Viên Kho Tại Kho Tổng Đà Nẵng,Nhân Viên Kho Tại Kho Tổng Đà Nẵng,Công Ty CP TM-DV Phong Vũ,Nhân viên,Đà Nẵng,,8 triệu - 10 triệu,8000000.0,10000000.0,9000000.0,VND,True,0,2026-08-25T14:57:59+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Đà Nẵng
careerlink:3597041,careerlink,https://www.careerlink.vn/tim-viec-lam/giang-vien-bo-mon-toan-khoa-cong-nghe-thong-tin/3597041,Giảng Viên Bộ Môn Toán - Khoa Công Nghệ Thông Tin,Giảng Viên Bộ Môn Toán - Khoa Công Nghệ Thông Tin,Trường Đại Học Công Nghệ Thành Phố Hồ Chí Minh,Không rõ,Hồ Chí Minh,,Trên 20 triệu,20000000.0,,20000000.0,VND,True,0,2026-08-14T01:43:45+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3599498,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-chuyen-vien-dich-vu-va-giai-phap-it/3599498,Nhân Viên/Chuyên Viên Dịch Vụ Và Giải Pháp IT,Nhân Viên/Chuyên Viên Dịch Vụ Và Giải Pháp IT,Công Ty CP TM-DV Phong Vũ,Nhân viên,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-08T04:39:52+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3601121,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-cntt-tai-nha-trang/3601121,Kỹ Thuật Viên CNTT Tại Nha Trang,Kỹ Thuật Viên CNTT Tại Nha Trang,Công Ty CP TM-DV Phong Vũ,Nhân viên,Khánh Hòa,,8 triệu - 10 triệu,8000000.0,10000000.0,9000000.0,VND,True,0,2026-08-21T03:24:58+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Khánh Hòa
careerlink:3601122,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-kho-tai-tien-giang/3601122,Nhân Viên Kho Tại Tiền Giang,Nhân Viên Kho Tại Tiền Giang,Công Ty CP TM-DV Phong Vũ,Nhân viên,Tiền Giang,,7 triệu - 9 triệu,7000000.0,9000000.0,8000000.0,VND,True,0,2026-09-08T13:45:22+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Tiền Giang
careerlink:3601269,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cong-nghe-thong-tin/3601269,Nhân Viên Công Nghệ Thông Tin,Nhân Viên Công Nghệ Thông Tin,CÔNG TY TRÁCH NHIỆM HỮU HẠN SINARAN VIỆT NAM,Nhân viên,Đà Nẵng,,Thương lượng,,,,,False,0,2026-09-07T06:14:30+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Đà Nẵng
careerlink:3601517,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-ha-noi/3601517,Nhân Viên IT - Hà Nội,Nhân Viên IT - Hà Nội,CÔNG TY CP THIẾT BỊ VÀ GIẢI PHÁP CƠ KHÍ AUTOMECH,Nhân viên,Hà Nội,,Cạnh tranh,,,,,False,0,2026-08-19T06:53:59+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3600361,careerlink,https://www.careerlink.vn/tim-viec-lam/php-developer-intern/3600361,PHP Developer Intern,PHP Developer Intern,Công Ty TNHH Lửa Á Châu,Intern,Hồ Chí Minh,,2 triệu,2000000.0,2000000.0,2000000.0,VND,True,0,2026-09-08T14:26:21+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3601625,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-thuat-vien-tai-tay-ninh/3601625,Kỹ Thuật Viên Tại Tây Ninh,Kỹ Thuật Viên Tại Tây Ninh,Công Ty CP TM-DV Phong Vũ,Nhân viên,Tây Ninh,,7 triệu - 9 triệu,7000000.0,9000000.0,8000000.0,VND,True,0,2026-08-19T07:01:44+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Tây Ninh
careerlink:3600358,careerlink,https://www.careerlink.vn/tim-viec-lam/it-technical-support-specialist/3600358,IT Technical Support Specialist,IT Technical Support Specialist,CÔNG TY TNHH THAKRAL ONE,Nhân viên,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-08T04:27:44+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3601376,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-ky-thuat-khach-san-fte-ba-dinh-ha-noi/3601376,NHÂN VIÊN IT/KỸ THUẬT - KHÁCH SẠN FTE BA ĐÌNH (HÀ NỘI),NHÂN VIÊN IT/KỸ THUẬT - KHÁCH SẠN FTE BA ĐÌNH,FTE TRAVEL GROUP,Nhân viên,Hà Nội,,13 triệu - 15 triệu,13000000.0,15000000.0,14000000.0,VND,True,0,2026-08-19T03:48:27+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3592264,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-bo-phan-cai-tien/3592264,NHÂN VIÊN BỘ PHẬN CẢI TIẾN,NHÂN VIÊN BỘ PHẬN CẢI TIẾN,CÔNG TY TNHH AUGUST SPORTS,Nhân viên,Đồng Nai,,Thương lượng,,,,,False,0,2026-09-06T09:34:42+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Đồng Nai
careerlink:3596632,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-ky-thuat-bao-tri-bao-duong-thiet-bi/3596632,"NHÂN VIÊN KỸ THUẬT BẢO TRÌ, BẢO DƯỠNG THIẾT BỊ","NHÂN VIÊN KỸ THUẬT BẢO TRÌ, BẢO DƯỠNG THIẾT BỊ",Công Ty TNHH Hanyang Digitech Vina,Nhân viên,,,Cạnh tranh,,,,,False,0,2026-08-16T01:37:06+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,
careerlink:3596648,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-ky-thuat-thiet-bi/3596648,NHÂN VIÊN KỸ THUẬT THIẾT BỊ,NHÂN VIÊN KỸ THUẬT THIẾT BỊ,Công Ty TNHH Hanyang Digitech Vina,Nhân viên,,,Cạnh tranh,,,,,False,0,2026-08-16T01:46:46+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,
careerlink:3581198,careerlink,https://www.careerlink.vn/tim-viec-lam/senior-product-designer-%E2%80%93-b2b-saas-ai-crm-ui-ux/3581198,Senior Product Designer – B2B SaaS/AI CRM (UI UX),Senior Product Designer – B2B SaaS/AI CRM,CÔNG TY TNHH GIẢI PHÁP TRÍ TUỆ SỐ,Senior,Hồ Chí Minh,,35 triệu - 40 triệu,35000000.0,40000000.0,37500000.0,VND,True,0,2026-09-08T23:03:51+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3592947,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it-system-network/3592947,Nhân Viên IT (System & Network),Nhân Viên IT,CTY TNHH NISSEI ELECTRIC MYTHO,Nhân viên,Tiền Giang,,Thương lượng,,,,,False,0,2026-08-26T10:52:39+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Tiền Giang
careerlink:3596673,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it/3596673,Nhân Viên IT,Nhân Viên IT,Công Ty TNHH Hanyang Digitech Vina,Nhân viên,,,Cạnh tranh,,,,,False,0,2026-08-13T09:10:53+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,
careerlink:3596685,careerlink,https://www.careerlink.vn/tim-viec-lam/ky-su-qa/3596685,Kỹ Sư QA,Kỹ Sư QA,Công Ty TNHH Hanyang Digitech Vina,Không rõ,,,Cạnh tranh,,,,,False,0,2026-08-13T09:11:15+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,
careerlink:3593242,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-cong-nghe-thong-tin/3593242,Chuyên Viên Công Nghệ Thông Tin,Chuyên Viên Công Nghệ Thông Tin,CÔNG TY CỔ PHẦN HÀNG HẢI THĂNG LONG,Nhân viên,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-09-09T03:44:27+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3584815,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-trien-khai-va-quan-tri-du-lieu-data-management-and-implementation-specialist-tphcm/3584815,Chuyên Viên Triển Khai Và Quản Trị Dữ Liệu (Data Management And Implementation Specialist) TPHCM,Chuyên Viên Triển Khai Và Quản Trị Dữ Liệu TPHCM,CÔNG TY TNHH ALPHA PLUS,Không rõ,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-08-30T03:01:21+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3586965,careerlink,https://www.careerlink.vn/tim-viec-lam/hn-chuyen-vien-trien-khai-phan-mem/3586965,[HN] Chuyên Viên Triển Khai Phần Mềm,Chuyên Viên Triển Khai Phần Mềm,TẬP ĐOÀN VMED - VMED GROUP,Nhân viên,Hà Nội,,Cạnh tranh,,,,,False,0,2026-08-07T09:53:11+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3586998,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-ai-chuyen-doi-so/3586998,Chuyên Viên AI & Chuyển Đổi Số,Chuyên Viên AI & Chuyển Đổi Số,CÔNG TY CỔ PHẦN DỊCH VỤ Y TẾ VIỆT NHẬT,Nhân viên,Hà Nội,,Thương lượng,,,,,False,0,2026-08-17T06:31:53+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3588522,careerlink,https://www.careerlink.vn/tim-viec-lam/doi-tac-cong-nghe-thong-tin-it-business-partner/3588522,Đối Tác Công Nghệ Thông Tin (IT Business Partner),Đối Tác Công Nghệ Thông Tin,CÔNG TY TNHH ĐẦU TƯ DỊCH VỤ HUMVENTURES,Manager,Hồ Chí Minh,,Thương lượng,,,,,False,0,2026-08-18T15:34:51+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hồ Chí Minh
careerlink:3590183,careerlink,https://www.careerlink.vn/tim-viec-lam/truong-bo-phan-cong-nghe-thong-tin/3590183,Trưởng Bộ Phận Công Nghệ Thông Tin,Trưởng Bộ Phận Công Nghệ Thông Tin,Bản Mòng Resort & Funfair,Manager,Lào Cai,,30 triệu - 40 triệu,30000000.0,40000000.0,35000000.0,VND,True,0,2026-08-31T01:15:41+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Lào Cai
careerlink:3587597,careerlink,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-cao-cap-tai-chinh/3587597,Chuyên Viên Cao Cấp Tài Chính,Chuyên Viên Cao Cấp Tài Chính,Công Ty Cổ Phần Bolt Holdings,Senior,Hà Nội,,Cạnh tranh,,,,,False,0,2026-08-16T11:28:04+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Hà Nội
careerlink:3582442,careerlink,https://www.careerlink.vn/tim-viec-lam/thuc-tap-sinh-quan-ly-he-thong-system-administration-intern/3582442,Thực Tập Sinh Quản Lý Hệ Thống (System Administration Intern),Thực Tập Sinh Quản Lý Hệ Thống,CÔNG TY TNHH BẤT ĐỘNG SẢN SGROUP,Manager,Bình Dương,,Thương lượng,,,,,False,0,2026-09-08T07:44:15+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Bình Dương
careerlink:3581293,careerlink,https://www.careerlink.vn/tim-viec-lam/nhan-vien-it/3581293,Nhân Viên IT,Nhân Viên IT,Công Ty TNHH Bao Bì Nhựa Thái Dương,Nhân viên,Bình Dương,,Thương lượng,,,,,False,0,2026-09-09T06:14:59+00:00,2026-09-08T06:38:14+00:00,2026-09-09T07:24:41+00:00,,Bình Dương
